,Comment,User,Date,Post
572,"2_5_14_248 
 
0fh4wo8m0b85slxdxieym1rqkx70tl83wlbj3z6lxpzmt12sny45yzjlbf238yas1flr7kcwolvjd4r3121bz0c2babx5n2fb2170bd8iddjc6l8if2k9adx515jm0oclqv9rxv1omgjj912pbzuhu6db18r2s40iwvesyvtml4k52qfcb177z69xo0mr0j2a9sc5gn5agi2qkug8ueygvdukp48wyd4qppnfbept04egzkrewe9letx7bwcxn4i2wlrq3cn94ig2qd8caqjb74tm1hydw2hkxjdc8kpg6yp0a2cosbrnwbkvxxz7ufpn5lv1btg2hl5ky4od6q216x5tilg8k7vm6r9448o0eklv9f78u38mg1azdcpdil3h4bdoy9cj559y859p9omav5tf2kzvxt8kj6negr4g0b137sy58jlq95cjtfunfqg5xlqvd63pseaw33n44t7ffby9jdm8dsq0zdjym5j74l1ovoz0qk6k2kop9asiy5jn4utupgj373yei8exyan8pj5crqa9z24e2n3qqv9m8lvl8cg9npi49r8t1exvy9w9lu7s4plc7aqr6409s0be8k8unp7usgrof178xm0p3h8ar0nmmx4fxraap0iiwjd8tafnx2wfxt4uz04030i0ncyeabjdltelxahbbnkwh0pqnjul4jnnq240d37cy2tqj9khexnp6j5rlrva6vj3fwwelgq9a8wcpqxb9jb9esr097tlxyjdrm4jqe2oheazpkspkvbd5gfdpydtix7t3znbkziryjlasjq10t68ohomw6phd1mkkn42p4cbzt4gtr88arsfe22zmf7o7cwi0qgimiw0fo1yrggkb9er261f4c57k5qkyon6p5aafq3yd45vss198sc0skw9ee3las5op4nmkds9e7ibyej25hfw9o16nxaecpwi0irdi3n9ym0z3zcriuleavk5xp06bp1pshsk2hcg5bxsx8aatopjh96jsd3d5yt05ctd1ywc5d51m2t04i4us7kckha4piysrudvnqwu0rtn3mpqq6qa3cj05t51fbrpzmfpti3heshqcbluzswz8qdbhz2s10jratym8kot718pjm4hnzwwac1r4j2yz55s1fntqjot8hu9ntpc1lp6kj1wcuf4nbzil9hzzvnmzbp54lmhwglr62cx105m0mxqyk7cfrom71xtiyyc9kd53l474q4igxeq01j45q954feh54nkutzhrplgg316d0fajsr2btip2hinug7u6k0x217ie6q7zcsaq1pypdow2jp813e0jj58gq9fkcbl88ht5bzkw7rj9sfjsw436y09q2jfoxiwm3zsnrlv2rttvpv1co5b4sbf4g0bymprh1hzup6z7ghxef4w28jvru4rr1fu367l9bpl5vbgibdidga4ol4cdno6d37ig2gacoemdxfsh72zsm24cpgca4oxb5ceexm15t6sid8wad2sjqy8u07gc7z3h5tfdma7sv5zl0hxqbk6jt5lqvnh0z3a5s3saik4hwgixt8lrdw4z4lnbyw66l4cdbk0ui0jbbzl2apao90epsr49d3xmf7dfofbwbmflu77shad90sxvoozah95y1ltlwg4hvcwb2lq0cfl6lmgx9cfg5ybxqxy7roxxwngg56k2r8eofaqwuq2rn2t2cq5m635ibbih38sbfa3sa8h2t7afixufiwio0iy0fq1ao7o73g8v50ws5j80tt7l2xxmtfcsryxr0iew7aj18lt0w5c9w43u812mvesx7608i1a08j6vv11h1sqkgvojlph70zh29knglenro56t27ba8oham2wdmcz48sjjkfxus58oartjd0817k5mebikre5588q8wbefgf0yoh8ag7lzza076c1iis6xuimes9gn0fx4fbovyx6dd88z3ap61bnuejha367w8b6ahoujmre43eqe7v3qh86mchsubupvtc8px2wv0l41vjd4ixxjl16mm5gpzm730fdq99526o62plgusvaljw64aezgz1ovcf9n1dl7xke8ac3uknpdd2jg245umil5ef0zrfrfjunhp8vxj21kp8wrebisiqansq6brwskevm4koix2od5a9wv02gykq21o2i2ojn0ofun1kjbav6awig0esbtqb2ez7yle1w3g7i5glxyh6d5wjjtm7yp1a1t2upjsanf7ekiw56vbmbxmzjpxzjkr4yia51mpllxzbo2pavlwo97lnd862btz93mx5ildixd6l58rqkvo68fo5jjo92qf926ope04daq8nob76t1nj12gay7k0n4pikplxujebap002973vrei8h1svnbn3a0kp0cbs0n2k7b7h528na5sf4vd0u667lbadra3rhinc5k8ub5qlx4z1i1x9liwx4fdlfvjqs6fhov6gq5i3lf52g5j4bm7g1ywgg1yu4fw35ho1fpwlof3koitpfthhhet0k3fzzemr4pdiduy9m9os4kb26fq1k7umpdynghrcg859gzuytlkpjkm716m85bcv7x0ttcb70r7rjjn7gfac8i3zp1yr1k09j4dluzfrlagkry55s5t24kvhrqgtdz6rb88caf6splawxkrbf8lz0tc9itkxftsv1rz015u38itaqb7degmxorf1dfsqlzbym8xd5hgyxcz7loteup18m8sjvgok6kbrym72t7tn39bycctwmbamnscwu4kdkbjx72y7k1k69z77xty2tgsnu8437gcg5q3uspzv5xco6azn737zdngw7xwsx5mwe0cbhmq8l35efz8e6qzmcctuokb0uayukuyh34x2qqpp11hpklerg9b2opxyjln6qnk1i6s9wep7uc66lriafp9oyro3ki02l9kycso9lj9cernfo01xyjuos07xj2e4fovhzj85r2wmh10le6cxvl1lightr7w2i7o9mq0i5xbqlvsoso9j209xabirfuh9ttxjyrw7zq9f3s7vmqzrouefhnk8uj4tzvqfrsrg48spueo66nghmhcc9aj84hb9ew5lxp9u8r6c9p7afg92w4n5fa6yq2dd1589e42h7u6ufz6t3ssl1edcijyo9u6hs3vnxs5of970vexys7ut0cy4la8cugfsl2cfp9oxzjhatkoh7ivr01ge51cp6skolxdwctr6y5pkgbsfbk2gjqmxtsa4f97itf8nj",273460958,1596889968,1507
573,Это лучшие каверы которые я когда-либо слышал!,427232478,1596895767,1512
574,Хочу стать сотрудником.,349141859,1596878786,1339
575,Хочу стать сотрудником.,349141859,1596878885,1345
576,"2_5_14_248 
 
0fh4wo8m0b85slxdxieym1rqkx70tl83wlbj3z6lxpzmt12sny45yzjlbf238yas1flr7kcwolvjd4r3121bz0c2babx5n2fb2170bd8iddjc6l8if2k9adx515jm0oclqv9rxv1omgjj912pbzuhu6db18r2s40iwvesyvtml4k52qfcb177z69xo0mr0j2a9sc5gn5agi2qkug8ueygvdukp48wyd4qppnfbept04egzkrewe9letx7bwcxn4i2wlrq3cn94ig2qd8caqjb74tm1hydw2hkxjdc8kpg6yp0a2cosbrnwbkvxxz7ufpn5lv1btg2hl5ky4od6q216x5tilg8k7vm6r9448o0eklv9f78u38mg1azdcpdil3h4bdoy9cj559y859p9omav5tf2kzvxt8kj6negr4g0b137sy58jlq95cjtfunfqg5xlqvd63pseaw33n44t7ffby9jdm8dsq0zdjym5j74l1ovoz0qk6k2kop9asiy5jn4utupgj373yei8exyan8pj5crqa9z24e2n3qqv9m8lvl8cg9npi49r8t1exvy9w9lu7s4plc7aqr6409s0be8k8unp7usgrof178xm0p3h8ar0nmmx4fxraap0iiwjd8tafnx2wfxt4uz04030i0ncyeabjdltelxahbbnkwh0pqnjul4jnnq240d37cy2tqj9khexnp6j5rlrva6vj3fwwelgq9a8wcpqxb9jb9esr097tlxyjdrm4jqe2oheazpkspkvbd5gfdpydtix7t3znbkziryjlasjq10t68ohomw6phd1mkkn42p4cbzt4gtr88arsfe22zmf7o7cwi0qgimiw0fo1yrggkb9er261f4c57k5qkyon6p5aafq3yd45vss198sc0skw9ee3las5op4nmkds9e7ibyej25hfw9o16nxaecpwi0irdi3n9ym0z3zcriuleavk5xp06bp1pshsk2hcg5bxsx8aatopjh96jsd3d5yt05ctd1ywc5d51m2t04i4us7kckha4piysrudvnqwu0rtn3mpqq6qa3cj05t51fbrpzmfpti3heshqcbluzswz8qdbhz2s10jratym8kot718pjm4hnzwwac1r4j2yz55s1fntqjot8hu9ntpc1lp6kj1wcuf4nbzil9hzzvnmzbp54lmhwglr62cx105m0mxqyk7cfrom71xtiyyc9kd53l474q4igxeq01j45q954feh54nkutzhrplgg316d0fajsr2btip2hinug7u6k0x217ie6q7zcsaq1pypdow2jp813e0jj58gq9fkcbl88ht5bzkw7rj9sfjsw436y09q2jfoxiwm3zsnrlv2rttvpv1co5b4sbf4g0bymprh1hzup6z7ghxef4w28jvru4rr1fu367l9bpl5vbgibdidga4ol4cdno6d37ig2gacoemdxfsh72zsm24cpgca4oxb5ceexm15t6sid8wad2sjqy8u07gc7z3h5tfdma7sv5zl0hxqbk6jt5lqvnh0z3a5s3saik4hwgixt8lrdw4z4lnbyw66l4cdbk0ui0jbbzl2apao90epsr49d3xmf7dfofbwbmflu77shad90sxvoozah95y1ltlwg4hvcwb2lq0cfl6lmgx9cfg5ybxqxy7roxxwngg56k2r8eofaqwuq2rn2t2cq5m635ibbih38sbfa3sa8h2t7afixufiwio0iy0fq1ao7o73g8v50ws5j80tt7l2xxmtfcsryxr0iew7aj18lt0w5c9w43u812mvesx7608i1a08j6vv11h1sqkgvojlph70zh29knglenro56t27ba8oham2wdmcz48sjjkfxus58oartjd0817k5mebikre5588q8wbefgf0yoh8ag7lzza076c1iis6xuimes9gn0fx4fbovyx6dd88z3ap61bnuejha367w8b6ahoujmre43eqe7v3qh86mchsubupvtc8px2wv0l41vjd4ixxjl16mm5gpzm730fdq99526o62plgusvaljw64aezgz1ovcf9n1dl7xke8ac3uknpdd2jg245umil5ef0zrfrfjunhp8vxj21kp8wrebisiqansq6brwskevm4koix2od5a9wv02gykq21o2i2ojn0ofun1kjbav6awig0esbtqb2ez7yle1w3g7i5glxyh6d5wjjtm7yp1a1t2upjsanf7ekiw56vbmbxmzjpxzjkr4yia51mpllxzbo2pavlwo97lnd862btz93mx5ildixd6l58rqkvo68fo5jjo92qf926ope04daq8nob76t1nj12gay7k0n4pikplxujebap002973vrei8h1svnbn3a0kp0cbs0n2k7b7h528na5sf4vd0u667lbadra3rhinc5k8ub5qlx4z1i1x9liwx4fdlfvjqs6fhov6gq5i3lf52g5j4bm7g1ywgg1yu4fw35ho1fpwlof3koitpfthhhet0k3fzzemr4pdiduy9m9os4kb26fq1k7umpdynghrcg859gzuytlkpjkm716m85bcv7x0ttcb70r7rjjn7gfac8i3zp1yr1k09j4dluzfrlagkry55s5t24kvhrqgtdz6rb88caf6splawxkrbf8lz0tc9itkxftsv1rz015u38itaqb7degmxorf1dfsqlzbym8xd5hgyxcz7loteup18m8sjvgok6kbrym72t7tn39bycctwmbamnscwu4kdkbjx72y7k1k69z77xty2tgsnu8437gcg5q3uspzv5xco6azn737zdngw7xwsx5mwe0cbhmq8l35efz8e6qzmcctuokb0uayukuyh34x2qqpp11hpklerg9b2opxyjln6qnk1i6s9wep7uc66lriafp9oyro3ki02l9kycso9lj9cernfo01xyjuos07xj2e4fovhzj85r2wmh10le6cxvl1lightr7w2i7o9mq0i5xbqlvsoso9j209xabirfuh9ttxjyrw7zq9f3s7vmqzrouefhnk8uj4tzvqfrsrg48spueo66nghmhcc9aj84hb9ew5lxp9u8r6c9p7afg92w4n5fa6yq2dd1589e42h7u6ufz6t3ssl1edcijyo9u6hs3vnxs5of970vexys7ut0cy4la8cugfsl2cfp9oxzjhatkoh7ivr01ge51cp6skolxdwctr6y5pkgbsfbk2gjqmxtsa4f97itf8nj",273460958,1596889974,1508
577,Хочу стать сотрудником.,349141859,1596878650,1320
578,Хочу стать сотрудником.,349141859,1596878893,1346
579,"Лиса, у тебя лучший ник💕❤️💕❤️💕❤️💕❤️💕❤️💕❤️💕❤️💕",266255431,1596854754,1215
580,"так, а почему фан клуб Касперского в лесу? -_-",284036238,1596854755,1216
581,"Он не в лесу, он рядом с лесом, это важно",334192884,1596854812,1217
582,Лиса вернулась в лесочек 💕,461455847,1596854815,1218
583,В процессе возвращения,461455847,1596854836,1219
584,всегда пожалуйста!,266255431,1596854863,1220
585,оооо дебаты,522335681,1596854869,1221
586,"Ееееее, дебаты!",461455847,1596854887,1222
587,наука выглядит так - 🐈,266255431,1596854944,1223
588,😽,461455847,1596854968,1224
589,Лекции и самовары под грифом котиков,334192884,1596854978,1225
590,ох уж эта кошачья наука,182032263,1596854990,1226
591,Научный дед 😎,461455847,1596854995,1227
592,"привет, Никита!!",266255431,1596855007,1228
593,ураааа,522335681,1596855008,1229
594,Привееееет,533098928,1596855017,1230
595,Никитааааа,461455847,1596855017,1231
596,до чего дошли технологии транспортировки школьников из комментариев,284036238,1596855052,1232
597,"В КЭШ изобрели телепортацию, но мы никому об этом не скажем",334192884,1596855088,1233
598,"кажется, Лиса поняла всё слишком буквально",266255431,1596855090,1234
599,Зарядка вандалов,461455847,1596855118,1235
600,"Ну что ты, без сломанной скамейки зарядка уже не та",334192884,1596855144,1236
601,ВОЯЖ ВОЯЯЯЯЯЖ,461455847,1596855145,1237
602,"мама зашла в комнату, спросила, почему моя нога на столе",284036238,1596855163,1238
603,отличная песня для зарядки!!,266255431,1596855168,1239
604,"Здесь должен быть тот мем про маму, зашедшую во время зарядки",334192884,1596855204,1240
605,Он воплотился в жизнь,334192884,1596855215,1241
606,Мне не нравится надпись в левом нижнем углу......,266249672,1596855230,1242
607,"Are you winning, son?",461455847,1596855230,1243
608,у Лисы(((((,266249672,1596855246,1244
609,Как так.....,266249672,1596855256,1245
610,Лиса с нами,461455847,1596855267,1246
611,"тихо-тихо, Света",266255431,1596855276,1247
612,😢😢😢😢😢😢,266249672,1596855287,1248
613,Трагичная встреча фан-клубов в комментах,334192884,1596855305,1249
614,"Света, если что, я соблюдаю нейтралитет",461455847,1596855321,1250
615,Ззз з з з з 🐝,461455847,1596855362,1251
616,Маховик времени в помощь при выборе самоваров,231347151,1596855371,1252
617,"Лисочка, нет!!!!!!",266255431,1596855391,1253
618,"Изобретём и маховик, где наша не пропадала",334192884,1596855394,1254
619,всё отлично!!!!!!!!!!!,266255431,1596855399,1255
620,"Миша, мы с тобой 🥳",461455847,1596855427,1256
621,"ура, Миша🎉",266255431,1596855431,1257
622,"Ну, после телепортации маховик сделать вообще не проблема",231347151,1596855435,1258
623,Оно и верно,334192884,1596855454,1259
624,Телепортацияяяяя,533098928,1596855455,1260
625,ОООООООО ЛИЗА,334192884,1596855458,1261
626,"Лиза, привет!! 💛",266255431,1596855463,1262
627,Лиза!!!!!!,266249672,1596855469,1263
628,опять не Петя...,182032263,1596855472,1264
629,ЛИЗОК 🤩,461455847,1596855475,1265
630,Дзета-2019 снова в эфире!!!,334192884,1596855481,1266
631,А Пети сегодня в комментах нет,461455847,1596855492,1267
632,💞💖💝💝💝💓💓💓💓💝,266249672,1596855493,1268
633,ждём дневной полюбас с Петей,266255431,1596855494,1269
634,КУДА ПРОПАЛ ПЕТЯ,334192884,1596855502,1270
635,Петя сдался?..,182032263,1596855504,1271
636,О нет(,533098928,1596855512,1272
637,😔✊,461455847,1596855513,1273
638,неужели он потерял надежду?...,334192884,1596855515,1274
639,Полюбас без Пети - не полюбас. Это традиционный элемент,231347151,1596855526,1275
640,Единственная стабильность уже не стабильность,533098928,1596855540,1276
641,Главное верить!,266249672,1596855541,1277
642,#вернитеПетю,182032263,1596855550,1278
643,"Петя, мы в тебя верим!",231347151,1596855551,1279
644,Подписываем ПЕТицию,533098928,1596855560,1280
645,хапххап,182032263,1596855566,1281
646,ПХХХХХ,461455847,1596855566,1282
647,ПЕТиция АХАХАХА,334192884,1596855579,1283
648,"ПЕТЯ, ЖГИ!",354146642,1596855600,1284
649,Петя вошел в историю,334192884,1596855621,1286
650,у Лизы такой красивый фон,266255431,1596855627,1287
651,#вернитепетю,533098928,1596855635,1288
652,Лес.....,266249672,1596855638,1289
653,"В историю, но не на викторину...",461455847,1596855641,1290
654,Именно туда нужно бежать!,266249672,1596855657,1291
655,Эстафетка,461455847,1596855696,1292
656,AWWWWWWWWWW ЛИЗА БОЖЕ Я ПОРАЖЕН В САМОЕ СЕРДЦЕ,334192884,1596855708,1293
657,это так мило💔,266255431,1596855738,1294
658,Дзета-2019 lives,334192884,1596855760,1295
659,"клёвая стена, Лиза!",165031126,1596855779,1296
660,"у нас 4 народа, кто развяжет войну? куда более важный вопрос.... кто будет аватаром?",266255431,1596855861,1297
661,Петя заслужил✊🏻😔,266249672,1596855872,1298
662,ИМ БУДЕТ ПЕТЯ!,354146642,1596855877,1299
663,"Однажды Петя попадёт на полюбас, и этот день войдёт в историю",334192884,1596855913,1300
664,тогда его нужно заманить во все фан-клубы!,266255431,1596855914,1301
665,Это точно,533098928,1596855933,1302
666,"..........а представьте, если это день так и не настанет..........",334192884,1596855938,1303
667,полюбас с Петей - мечта миллионов,266255431,1596855940,1304
668,Не будем о грустном,533098928,1596855955,1305
669,"Надя, ты очень мудрая, спасибо💖",266255431,1596855969,1306
670,Аватар же исчез на сто лет.....Ждите в будущем,266249672,1596855970,1307
671,Неутешительно,334192884,1596855987,1308
672,"Зато проснётся красиво, на 145 юбилей КЛШ",334192884,1596856027,1309
673,аминь✊🏻😔,266249672,1596856049,1310
674,"[id284036238|Елизавета], в этом и суть!!",133154202,1596856123,1311
675,"[id182032263|Иван], не понял",354175470,1596856343,1312
676,"[id334192884|Верона], мы интеллигентные люди, с лавочкой все хорошо!",133154202,1596859161,1313
677,"[id133154202|Лиса], это все-таки радует! :)",334192884,1596860692,1315
678,Хочу стать сотрудником!,349141859,1596878664,1321
679,"[id231347151|Женя], хочу стать сотрудником!",349141859,1596878669,1322
680,"[id334192884|Верона], хочу стать сотрудником!",349141859,1596878674,1323
681,"[id182032263|Иван], хочу стать сотрудником!",349141859,1596878680,1324
682,"[id334192884|Верона], хочу стать сотрудником!",349141859,1596878688,1325
683,"[id533098928|Полина], хочу стать сотрудником!",349141859,1596878693,1326
684,"[id231347151|Женя], хочу стать сотрудником!",349141859,1596878702,1327
685,"[id461455847|Дарья], хочу стать сотрудником!",349141859,1596878714,1328
686,"[id266255431|Настасья], хочу стать сотрудником!",349141859,1596878721,1329
687,"[id533098928|Полина], хочу стать сотрудником!",349141859,1596878728,1330
688,"[id266249672|Света], хочу стать сотрудником!",349141859,1596878733,1331
689,"[id334192884|Верона], хочу стать сотрудником!",349141859,1596878740,1332
690,"[id334192884|Верона], хочу стать сотрудником!",349141859,1596878747,1333
691,"[id354146642|Иван], хочу стать сотрудником!",349141859,1596878751,1334
692,Хочу стать сотрудником!,349141859,1596878760,1335
693,"[id266255431|Настасья], хочу стать сотрудником!",349141859,1596878766,1336
694,"[id266249672|Света], хочу стать сотрудником!",349141859,1596878773,1337
695,"[id334192884|Верона], хочу стать сотрудником!",349141859,1596878778,1338
696,"[id533098928|Полина], хочу стать сотрудником.",349141859,1596878901,1347
697,"[id284036238|Елизавета], о да.",349141859,1596878907,1348
698,Хочу стать сотрудником.,349141859,1596878912,1349
699,Хочу стать сотрудником.,349141859,1596878918,1350
700,"[id334192884|Верона], хочу стать сотрудником(.",349141859,1596878928,1351
701,"[id533098928|Полина], хочу стать сотрудником.",349141859,1596878939,1352
702,"[id461455847|Дарья], хочу стать сотрудником.",349141859,1596878952,1353
703,"[id182032263|Иван], хочу стать сотрудником.",349141859,1596878961,1354
704,"[id533098928|Полина], хочу стать сотрудником.",349141859,1596878967,1355
705,...или краткая история о том какими зондера были раньше,265335528,1596794657,1193
706,"2_5_14_248 
 
0fh4wo8m0b85slxdxieym1rqkx70tl83wlbj3z6lxpzmt12sny45yzjlbf238yas1flr7kcwolvjd4r3121bz0c2babx5n2fb2170bd8iddjc6l8if2k9adx515jm0oclqv9rxv1omgjj912pbzuhu6db18r2s40iwvesyvtml4k52qfcb177z69xo0mr0j2a9sc5gn5agi2qkug8ueygvdukp48wyd4qppnfbept04egzkrewe9letx7bwcxn4i2wlrq3cn94ig2qd8caqjb74tm1hydw2hkxjdc8kpg6yp0a2cosbrnwbkvxxz7ufpn5lv1btg2hl5ky4od6q216x5tilg8k7vm6r9448o0eklv9f78u38mg1azdcpdil3h4bdoy9cj559y859p9omav5tf2kzvxt8kj6negr4g0b137sy58jlq95cjtfunfqg5xlqvd63pseaw33n44t7ffby9jdm8dsq0zdjym5j74l1ovoz0qk6k2kop9asiy5jn4utupgj373yei8exyan8pj5crqa9z24e2n3qqv9m8lvl8cg9npi49r8t1exvy9w9lu7s4plc7aqr6409s0be8k8unp7usgrof178xm0p3h8ar0nmmx4fxraap0iiwjd8tafnx2wfxt4uz04030i0ncyeabjdltelxahbbnkwh0pqnjul4jnnq240d37cy2tqj9khexnp6j5rlrva6vj3fwwelgq9a8wcpqxb9jb9esr097tlxyjdrm4jqe2oheazpkspkvbd5gfdpydtix7t3znbkziryjlasjq10t68ohomw6phd1mkkn42p4cbzt4gtr88arsfe22zmf7o7cwi0qgimiw0fo1yrggkb9er261f4c57k5qkyon6p5aafq3yd45vss198sc0skw9ee3las5op4nmkds9e7ibyej25hfw9o16nxaecpwi0irdi3n9ym0z3zcriuleavk5xp06bp1pshsk2hcg5bxsx8aatopjh96jsd3d5yt05ctd1ywc5d51m2t04i4us7kckha4piysrudvnqwu0rtn3mpqq6qa3cj05t51fbrpzmfpti3heshqcbluzswz8qdbhz2s10jratym8kot718pjm4hnzwwac1r4j2yz55s1fntqjot8hu9ntpc1lp6kj1wcuf4nbzil9hzzvnmzbp54lmhwglr62cx105m0mxqyk7cfrom71xtiyyc9kd53l474q4igxeq01j45q954feh54nkutzhrplgg316d0fajsr2btip2hinug7u6k0x217ie6q7zcsaq1pypdow2jp813e0jj58gq9fkcbl88ht5bzkw7rj9sfjsw436y09q2jfoxiwm3zsnrlv2rttvpv1co5b4sbf4g0bymprh1hzup6z7ghxef4w28jvru4rr1fu367l9bpl5vbgibdidga4ol4cdno6d37ig2gacoemdxfsh72zsm24cpgca4oxb5ceexm15t6sid8wad2sjqy8u07gc7z3h5tfdma7sv5zl0hxqbk6jt5lqvnh0z3a5s3saik4hwgixt8lrdw4z4lnbyw66l4cdbk0ui0jbbzl2apao90epsr49d3xmf7dfofbwbmflu77shad90sxvoozah95y1ltlwg4hvcwb2lq0cfl6lmgx9cfg5ybxqxy7roxxwngg56k2r8eofaqwuq2rn2t2cq5m635ibbih38sbfa3sa8h2t7afixufiwio0iy0fq1ao7o73g8v50ws5j80tt7l2xxmtfcsryxr0iew7aj18lt0w5c9w43u812mvesx7608i1a08j6vv11h1sqkgvojlph70zh29knglenro56t27ba8oham2wdmcz48sjjkfxus58oartjd0817k5mebikre5588q8wbefgf0yoh8ag7lzza076c1iis6xuimes9gn0fx4fbovyx6dd88z3ap61bnuejha367w8b6ahoujmre43eqe7v3qh86mchsubupvtc8px2wv0l41vjd4ixxjl16mm5gpzm730fdq99526o62plgusvaljw64aezgz1ovcf9n1dl7xke8ac3uknpdd2jg245umil5ef0zrfrfjunhp8vxj21kp8wrebisiqansq6brwskevm4koix2od5a9wv02gykq21o2i2ojn0ofun1kjbav6awig0esbtqb2ez7yle1w3g7i5glxyh6d5wjjtm7yp1a1t2upjsanf7ekiw56vbmbxmzjpxzjkr4yia51mpllxzbo2pavlwo97lnd862btz93mx5ildixd6l58rqkvo68fo5jjo92qf926ope04daq8nob76t1nj12gay7k0n4pikplxujebap002973vrei8h1svnbn3a0kp0cbs0n2k7b7h528na5sf4vd0u667lbadra3rhinc5k8ub5qlx4z1i1x9liwx4fdlfvjqs6fhov6gq5i3lf52g5j4bm7g1ywgg1yu4fw35ho1fpwlof3koitpfthhhet0k3fzzemr4pdiduy9m9os4kb26fq1k7umpdynghrcg859gzuytlkpjkm716m85bcv7x0ttcb70r7rjjn7gfac8i3zp1yr1k09j4dluzfrlagkry55s5t24kvhrqgtdz6rb88caf6splawxkrbf8lz0tc9itkxftsv1rz015u38itaqb7degmxorf1dfsqlzbym8xd5hgyxcz7loteup18m8sjvgok6kbrym72t7tn39bycctwmbamnscwu4kdkbjx72y7k1k69z77xty2tgsnu8437gcg5q3uspzv5xco6azn737zdngw7xwsx5mwe0cbhmq8l35efz8e6qzmcctuokb0uayukuyh34x2qqpp11hpklerg9b2opxyjln6qnk1i6s9wep7uc66lriafp9oyro3ki02l9kycso9lj9cernfo01xyjuos07xj2e4fovhzj85r2wmh10le6cxvl1lightr7w2i7o9mq0i5xbqlvsoso9j209xabirfuh9ttxjyrw7zq9f3s7vmqzrouefhnk8uj4tzvqfrsrg48spueo66nghmhcc9aj84hb9ew5lxp9u8r6c9p7afg92w4n5fa6yq2dd1589e42h7u6ufz6t3ssl1edcijyo9u6hs3vnxs5of970vexys7ut0cy4la8cugfsl2cfp9oxzjhatkoh7ivr01ge51cp6skolxdwctr6y5pkgbsfbk2gjqmxtsa4f97itf8nj",416112600,1596889992,1509
707,Я.,349141859,1596792342,1072
708,Хочу.,349141859,1596792346,1073
709,Стать.,349141859,1596792348,1074
710,Сотрудником.,349141859,1596792351,1075
711,Правда.,349141859,1596792353,1076
712,Пусть.,349141859,1596792357,1077
713,Мне.,349141859,1596792361,1078
714,Поможет.,349141859,1596792364,1079
715,Рандомайзер.,349141859,1596792367,1080
716,"Мы все в тебя верим, Пётр.",251685824,1596792956,1081
717,"Ура, вернулась Соня!",303263928,1596793252,1082
718,Ура!,461455847,1596793314,1083
719,Юбилей,303263928,1596793323,1084
720,круто,403562548,1596793331,1085
721,"Миш, ну как получилось",266255431,1596793340,1086
722,мы старались,266255431,1596793350,1087
723,❤️,266255431,1596793354,1088
724,❤️❤️❤️,461455847,1596793362,1089
725,Пххпхпхпхп,461455847,1596793385,1090
726,"сердечки для Миши, Сони и Саши!",266249672,1596793394,1091
727,"Сегодня за компьютером мальчишка лет 15 спросил ведущих полюбаса: ""Люди, а если правильно включить рандомайзер, то он приведёт Петю на ""Кто хочет стать сотрудником?"""" Плакала половина КЭШ (оригинальный текст взят в интернете).",349141859,1596793395,1092
728,Ок пон,461455847,1596793410,1093
729,"хахах, не плохо",403562548,1596793418,1094
730,"Я не ору, заметьте))).",349141859,1596793419,1095
731,"Петя, ты уже легенда КЭШ, что ещё нужно для счастья?))0)0",284036238,1596793435,1096
732,Стикеры!,349141859,1596793441,1097
733,спасибо полюбасу за теплое сопровождение во время полдничного кофе!,530321139,1596793446,1098
734,Или какой там сейчас приз выдают.,349141859,1596793454,1099
735,"Рисунок в Мишей в шапочке всё-таки случился - и я рада, что он был увиден :)",334192884,1596793467,1100
736,давайте соберём Пете на стикеры?,266255431,1596793468,1101
737,👁👄👁,461455847,1596793475,1102
738,"Верона, отправишь, пожалуйста??",266255431,1596793486,1103
739,И мне ;),461455847,1596793501,1104
740,Не в деньгах дело))).,349141859,1596793515,1105
741,👀,530321139,1596793516,1106
742,Лёша лучший!,182032263,1596793516,1107
743,"Более того, если бы призами были НЕ стикеры, я бы предпочёл НЕ стикеры))).",349141859,1596793528,1108
744,а мы тебе от всей души отправим,266255431,1596793537,1109
745,"Могу в комменты под постом с этим полюбасом рисунок скинуть, для заинтересованных",334192884,1596793538,1110
746,Но я не против стикеров))).,349141859,1596793540,1111
747,мы заинтересованы,530321139,1596793549,1112
748,хорошо!,266255431,1596793550,1113
749,awp,487182459,1596793552,1114
750,"Держи в курсе, Петь",461455847,1596793553,1115
751,Мур!,349141859,1596793557,1116
752,ssg,251685824,1596793560,1117
753,Почему КВИЗ-ЧГК??? Почему нельзя было оставить только ЧГК?,349141859,1596793582,1118
754,так всё-таки квиз или ЧГК?,284036238,1596793585,1119
755,"Лиза, +++.",349141859,1596793593,1120
756,"Видимо, в этом и мем))).",349141859,1596793599,1121
757,гипербагровый гиперфантомас словили наш вайб,266255431,1596793602,1122
758,Ви-но! Пу-цин!,349141859,1596793611,1123
759,согласна!,266255431,1596793638,1124
760,легендарная битва,266255431,1596793646,1125
761,Та самая картинка с шапочкой,334192884,1596793652,1126
762,В ЧГК-то?,349141859,1596793655,1127
763,Vino puțin рулит!,349141859,1596793681,1128
764,причем здесь чгк? мы про Доктора и Мишу!,266255431,1596793701,1129
765,А я про ЧГК)))))).,349141859,1596793709,1130
766,а Настасья нет:)))))),266249672,1596793721,1131
767,Погребенко!!!,364771591,1596793722,1132
768,Ок пон,461455847,1596793724,1133
769,"Опа, мемы ;)",461455847,1596793738,1135
770,"из комментариев ""и снова победил Путин...""",284036238,1596793742,1136
