,Comment,User,Date,Post
892,"[id1455755|Владислав], 😩 ну где ж ты был до этих 42 репостов 🐣",1317792,1457492674,4773
893,"[id1317792|Diana], лежал на печи, ждал мудрецов )",1455755,1457503689,4773
894,"[id29173914|Daria], https://vk.com/wall-49558_4794",1317792,1457610805,4773
895,С собой - решение филологической задачи: на каком же острове (с точки зрения правил русской грамматики) пройдёт интенсивная работа над собой 2 января Нового года?🤔🤔🤔,1317792,1451683580,4742
896,Мы тут!,182268767,1451729855,4742
897,,147977060,1451586854,4740
898,"Забавно, что они в топ биотехнологических вузов записали Дальрыбвтуз, а ДВФУ проигнорировали.",308071,1448900221,4728
899,> в середине мата,36614984,1448806942,4719
900,"Ахаха, 97 из ста",294138644,1448812948,4719
901,"[id36614984|Сергей], спасибо, поправили ;)",-49558,1448828562,4719
902,"А результаты ""Гонки на выживание"" будут?",215940677,1448862129,4719
903,А за 4 место в общем зачете  какая нибудь грамота вручается?,1866463,1448891040,4719
904,Сколько всего участников зарегистрировалось?,87016019,1448894808,4719
905,"[club49558|Красноярская Летняя Школа / КЛШ], здравствуйте, мне 13 и я бы летом очень хотела попасть в вашу школу, что для этого требуется ?",52076749,1448982014,4719
906,"[id52076749|Стефания], добрый день! Необходимо выполнить вступительное задание 2016, найти его можно на нашем сайте: klsh.ru. В середине марта будет проходить собеседование, следите за новостями)",1317792,1449052557,4719
907,"[id52076749|Стефания], так же можно попасть в КЛШ, если хорошо выступить на краевой олимпиаде",133108354,1449246495,4719
908,а только у меня ньюслаб постоянно заблокирован?:(,52793528,1448486953,4714
909,А почему только Тёма? Там и другие летние сотрудники есть!,4251,1448740196,4714
910,"[id52793528|Лиза], у меня тоже заблокирован",7947938,1448801830,4714
911,Результаты! Результаты!,294138644,1448350009,4689
912,Крысу!,4056675,1442419510,4636
913,"Прости, вожатый!",7094449,1442476341,4636
914,"Никак не мог ""Момент на Массу"" сыграть - теперь хоть пойму. Спасибо - наконец треклист пополниться Легендарными песнями! Гоп-стоп кстати можно сыграть - очень популярная была песня ( в кругах одной команды) 😆",176438353,1442476446,4636
915,Даёшь физтеховский оригинал Медианы!,1455755,1442478292,4636
916,"Ленин и дети,про садовского,йожин з бажин,аквалангисты,красу,гоп-стоп,зондер,гимн аэрофизиков,раскинулось мрое по модулю 5,прости вожатый,друг мой,",195422277,1442479041,4636
917,А как же физматик ? 😢,167290782,1442571990,4636
918,"В наш и без того беспокойный век непедагогично пропагандировать милитаристские и садистские песни. Но я всё равно хотел бы услышать в хорошем качестве ""Пентагону"" и ""Гемостаз"".",308071,1442612240,4636
919,Каждому-каждому хочется повеситься падает-падает ядерный фугас (на Столбах пели),311586178,1443200430,4636
920,Про Садовского еще спойте!,268526829,1443629288,4636
921,Антона забыли!,86538447,1443724530,4636
922,"[id176438353|Никита], я даже знаю, какой))",212556743,1470496582,4636
923,Хе-хе ;),176438353,1470497157,4636
924,Аеее!,133382693,1441194420,4603
925,"О, Столбы!)) Круто)) А я думал до след. лета уже все",311586178,1441298355,4603
926,Ура-Ура-Ура!! диски:)),163406594,1441385645,4603
927,"Почему Столяр, а не Смоляр?",308071,1441021294,4599
928,"[id308071|Артем], всему свое время))",160158126,1441048990,4599
929,"от безумно счастливого к суровому :) удачи, Ванечка! 
уже ждем вас :)",182268767,1439381175,4523
930,хм,4223712,1438873326,4440
931,"кондукторы обычно выживают, а вот готовы ли родители к таким испытаниям?",4223712,1438873374,4440
932,Урааа с:,143820948,1436766636,4355
933,"Я сегодня встречался с какими-то парнями на Тульской, мне дали микрофон, заставляли петь.",7094449,1434832591,4318
934,"Раз уж гордитесь своим пением и готовитесь к юбилейному сезону, будьте готовы дежурить с гитарой на крыльце столовой ежедневно. Я прослежу.",308071,1434834785,4318
935,Вы ещё онлайн-трансляцию с крыльца обеспечьте – я буду следить ночами;),29253,1434837127,4318
936,А Наташку куда дели?),17656236,1434853623,4318
937,"А ты думаешь, кто фотографию делает?:)",7094449,1434871366,4318
938,Так и подумала :),17656236,1434871408,4318
939,ТАРИМСЯ ЕДОЙ,152984095,1435239980,4318
940,Макс?,176040075,1436350732,4318
941,"[id176040075|Polina], Макс.",7094449,1436452255,4318
942,"[id7094449|Nikita], отлично, а какое участие он будет принимать?",176040075,1436452417,4318
943,Пора начать собирать камеру Вильсона!,7094449,1432188297,4260
944,Не пришло на электронку 😔,199964540,1432202507,4260
945,"[id199964540|Maria], напишите нам на почту klsh@klsh.ru письмо с темой ""не пришло письмо_ФИО"", мы перешлём!",-49558,1432230900,4260
946,"[club49558|Красноярская Летняя Школа / КЛШ], сделано!",199964540,1432233636,4260
947,А в Москве собеседование будет?,98256898,1428000364,4176
948,По московскому собеседованию будет отдельная информация!,-49558,1428343274,4176
949,Сколько по времени будет длиться собеседование?,158353147,1429549872,4176
950,А что стоит?:) я участник клш!,7094449,1427282370,4166
951,Я б тоже...,41626696,1427283977,4166
952,"[id7094449|Никита], тебе ещё и приплатят, потому что будешь преподавать. :)",768587,1427284517,4166
953,"[id41626696|Оксана], звоните 2595979, подберем для Вас",4116331,1427342341,4166
954,"[id7094449|Никита], позвоните нам 2595979 - все расскажем!",4116331,1427342367,4166
955,Возникает вопрос: Сколько в этом году останется конкурсных мест?,152984095,1423825633,4127
956,"[id152984095|Даша], на вас хватит)",1317792,1423836874,4127
957,"А если школьник из Красноярска хочет попробовать себя, ему можно порешать задачки))?",50411526,1424013325,4127
958,"[id50411526|Ирина], порешать можно, но в интенсиве поучаствовать не получится(",1317792,1424013391,4127
959,"[id1317792|Диана], спасибо за быстрый ответ:)!",50411526,1424013409,4127
960,А я считаюсь школьником из Железногорска? :D,34746243,1424881078,4127
961,"Здравствуйте. Отбор по итогам решения вступительных заданий на интенсив еще идет, или результаты уже известны?",179117632,1424929674,4127
962,Ура!,1854019,1422505014,4117
963,"4 в общем зачете, 4 по точным.",133108354,1418992659,4089
964,Все таки у тебя 85,50218215,1418997038,4089
965,"[id133108354|Вячеслав], П - победитель",54300321,1419011284,4089
966,"Ой, призёр",54300321,1419011304,4089
967,"[id54300321|Роман], ой, проигравший...",54300321,1419011312,4089
968,А сколько всего было участников олимпиады? Человек триста было?,116916607,1419015995,4089
969,Поздравляю победителей!:) Приходите ко мне на курс в КЛШ (не реклама!),7094449,1419023170,4089
970,"[id116916607|Анастасия], бегунки сдали 214 участников",1317792,1419050040,4089
971,"[id1317792|Диана], спасибо.",116916607,1419080236,4089
972,А это будет олимпиада на попадание в КЛШ?,86218166,1417681812,4052
973,"[id86218166|Андрей], победители олимпиады будут приглашены в КЛШ вне конкурса.",-49558,1417686696,4052
974,Этапов будет несколько на каждое направление  или одно направление-один этап?,133108354,1417877242,4052
975,Несколько. На каждом направлении будет одинаковое количество этапов.,4470242,1417886104,4052
976,"Напишите, пожалуйста, общее время проведение олимпиады.",147977060,1418347320,4052
977,"[id147977060|Влад], зарегистрироваться необходимо до 11:30 (и тем, кто уже зарегистрировался онлайн, и тем, кто этого не сделал), сама олимпиада будет проходить с 12:30 до 15:30, награждение - в 16:30",-49558,1418448491,4052
978,А можно участвовать в нескольких олимпиадах?),151530013,1418483916,4052
979,"На мой взгляд нынешняя система олимпиады несправедливая. Физика и математика есть у всех, а медицина с филологией и юриспруденцией не у всех. Ну и дробление на кучу мелких задач может не дать необходимой точности измерения. Задачи должны быть сложными. Для решения кучи простых как правило внимательность только нужна. Лучше вернуться к старой системе с 4 направлениями.",8859861,1418547350,4052
980,А мне очень понравилось:) было классно и интересно),206971735,1418661895,4052
981,"[id206971735|Jelly], я говорил что не справедливо, и не логично. А классно и интересно вполне согласен",8859861,1418718085,4052
982,"Интересно, однако:)",114262484,1417179355,4042
983,Когда состоится? И школьники каких классов могут участвовать?,6259325,1417179480,4042
984,"В середине декабря примерно, с 7 класса.",13452623,1417179998,4042
985,"[id6259325|Alexander], кажется, что дата указана в первом предложении текста.",7094449,1417180787,4042
986,"[id7094449|Никита], Ух ты! :) То ли я не прочитал в первый раз, то ли ее не было, спасибо :)",6259325,1417180845,4042
987,А на какое направление повезете победителя?,152984095,1417434528,4042
988,"[id152984095|Даша], абсолютный победитель сам сможет выбрать направление.",13452623,1417437639,4042
989,"[id13452623|Lada], только один?",7094449,1417506650,4042
990,"Абсолютный, вроде, да. Нужно в положении посмотреть. Но будут определены также и победители по направлениям.",13452623,1417511409,4042
991,"4.2. Для каждого участника вычисляется сумма набранных им баллов. Все участники выстраиваются по местам в соответствии с числом набранных баллов. В случае равенства баллов участникам присваивается одинаковое место. Победителем олимпиады становится участник, набравший больше всего баллов (I место в общем зачете). Призерами олимпиады становятся участники, занявшие II и III место в общем зачете. 
4.3. Победитель и призеры олимпиады получают ценный приз, диплом победителя, а также бесплатную путевку в КЛШ-2014 на любое из направлений по своему выбору.",9001276,1417691336,4042
992,потеряшка! Шапка хочет к хозяину!,-49558,1415777599,4019
993,моя))) я вообще там половину вещей оставила))),128822345,1415871777,4019
994,"[id128822345|Альбина], ну приезжай на Олимпиаду, шапку отдам! Остального, к сожалению, не нашли(",1317792,1415923610,4019
995,"[id1317792|Диана], ((((( и футболочку???",128822345,1415959184,4019
996,"[id128822345|Альбина], футболочки у меня нет((( только шапчуля!",1317792,1415959331,4019
997,"[id1317792|Диана], ((( плак-плак, а раньше олимпиады никак? я в край на выходных собиралась))",128822345,1415959506,4019
998,"[id128822345|Альбина], можно и на выходных)",1317792,1415961933,4019
999,"Эх, нам бы такие выезды:)",152984095,1416050634,4019
1000,А в Москве намечается что-нибудь подобное?,264600444,1412790317,3969
1001,"Московские потенциальные зондера работают дистанционно. Отдельного московского собрания проводиться не будет. Стоит написать своим нач.депам, они вам расскажут, чем вы можете быть полезными.",-49558,1412855100,3969
1002,Меня возьмёте в зондеры?,2135800,1412864978,3969
1003,"Антон, если ты на естественное хочешь, то напиши Благодатскому по-быстрому:)",7094449,1413112334,3969
1004,"Если не смог прийти на собрание, то кому можно написать по поводу зондерства?",14768941,1413125240,3969
1005,"[id14768941|Анастасия], своему НачНапу, людям, указанным выше в сообщение или мне)",66718570,1413175598,3969
1006,"очочоч круто!
все молодцы (=",319989,1412607964,3965
1007,"Смотрю и понимаю, как соскучилась сильно😢",29735702,1412671759,3965
1008,"[id29735702|Яна], на столбыыыыыыыыы)",124482479,1413035589,3965
1009,"[id124482479|Lekha], с москвы первым поездом)",29735702,1413044721,3965
1010,"[id29735702|Яна], а самолеты как, не?)",124482479,1413044737,3965
1011,"[id124482479|Lekha], я ж студент-общажник",29735702,1413044781,3965
1012,"[id29735702|Яна], ну так скиньтесь;)",124482479,1413045015,3965
1013,"[id124482479|Lekha], с кем?:D",29735702,1413045035,3965
1014,"[id29735702|Яна], всей общагой тебе на самолет;)",124482479,1413045058,3965
1015,"Что ж, надо сказать, что у БиоХима тоже есть своя (хоть и вялая) группа аж с 2009 года, и если вам хочется стать частью нашего безудержно-креативного коллектива, то добро пожаловать! http://vk.com/club12845605",11751940,1412495849,3959
1016,Но почему только физики и математики?😿,96131628,1412087847,3945
1017,"Извините, а разве не накладывается на олимпиаду МГУ ? 😿 у нас в воскресенье в школе проводится",30855795,1412090737,3945
1018,у нас вроде уже прошла такая,145828649,1412092220,3945
1019,,84944886,1410690077,3920
1020,Спасибо вам!,182268767,1410690555,3920
1021,"Можно вопрос по поводу Физмат биатлона? Нам в шк сказали что будет проводится 14, и как так тогда?",30855795,1409817438,3886
1022,Отправьте вожатым и зондерам диски по почте😹😹😹,29735702,1409823900,3886
1023,"...или свяжитесь с зондером, чтобы вместе отправить диски вожатым",13452623,1409837540,3886
1024,"поступайте в СФУ, и не будет проблем с получением дисков.",979686,1409839095,3886
1025,И все таки! Что с биатлоном?,34657918,1409902676,3886
1026,Может кто нибудь образ выложит.,264600444,1409916301,3886
1027,Биатлона 14 сентября не будет! А будет что? Правильно! Поход на Столбы с предварительной раздачей дисков КЛШ!),1317792,1409932986,3886
1028,"[id1317792|Диана], биатлон вообще отменяется или переносится?",30855795,1409986851,3886
1029,"[id30855795|Маша], пока более подробной информации нет, как только что-то будет ясно, мы сообщим по всем доступным каналам!",1317792,1409989545,3886
1030,а если вы будете отмечать людей на фото - будете красавцами .,20255002,1407762658,3620
1031,я за,213496205,1404051833,3388
1032,"Раз так, значит каждому ""биохимщику"", учебник по ботанике. Мне вот такой, пожалуйста.",92731442,1404053596,3388
1033,Я больше всего угарал с прорыва демонов:),7094449,1404053778,3388
1034,"[id7094449|Nikita], а что там было?)",92731442,1404054393,3388
1035,"Огромный чёткий квест:) Варить зелье, плавить сургуч... кажется. Проявлять карту. Постарался биохим.",7094449,1404055291,3388
1036,"[id7094449|Никита], а каким прекрасным в тот год было деление на команды :D только и замечай общие черты у одного знака зодиака.",20842291,1404062020,3388
1037,Эти черты иллюзорны.,7094449,1404062053,3388
1038,"Пусть так. Но все равно, забавный шанс проверить гороскоп. А еще отливка свинцовых, что ли, печатей, по-моему одно из самых трудоемких заданий того года.",20842291,1404062259,3388
1039,Game of Botans,4223712,1404092544,3388
1040,the Nerds Game,4223712,1404093693,3388
1041,"2012 биохим проходил еще и в чудесном тумане, особая атмосфера ^^",152984095,1404108473,3388
1042,А что значит чистый лист A4 в конверте?,50711659,1400586155,3324
1043,"[id50711659|Степан], он там один?",86538447,1400589721,3324
1044,"[id86538447|Тимка], Да",50711659,1400589889,3324
1045,"[id50711659|Степан], в письме вообще больше ничего нет?",86538447,1400589961,3324
1046,"[id86538447|Тимка], Да",50711659,1400589965,3324
1047,"[id50711659|Степан], все в порядке.",86538447,1400590082,3324
1048,"[id86538447|Тимка], А что это значит?",50711659,1400590119,3324
1049,"[id50711659|Степан], нет причин для паники.",86538447,1400590180,3324
1050,"[id86538447|Тимка], Это значит не прошел?",50711659,1400590215,3324
1051,"[id50711659|Степан], нет. Не факт. Это просто недоразумение.",86538447,1400590502,3324
1052,"[id50711659|Stepan], уточни лучше у [id1317792|Diana Kazakova], она тебе точно даст ответ",71791556,1400590523,3324
1053,"[id71791556|Катя], Спасибо",50711659,1400590781,3324
1054,"[id50711659|Степан], ответила в лс)",1317792,1400590865,3324
1055,"мне пришло вчера письмо,я счастлив! :D",139005940,1401150972,3324
1056,а в москве того же числа?,98256898,1397676097,3258
1057,"[id98256898|Антон], да, тоже 27 апреля)",-49558,1397738074,3258
1058,вступить в ряды учеников данной школы могут только жители Красноярского края?,154196828,1404837677,3258
1059,"Ура! Это, определённо, лучшая новость текущего года!",308071,1395649495,3231
1060,"Действительно, ура! Диана, поздравляю!",2446179,1395654545,3231
1061,Ура!,7534732,1395654848,3231
1062,Поздравляю!ура-ура,15055663,1395657161,3231
1063,Поздравляю!),236450045,1395657361,3231
1064,Поздравляю от души!!!))),76131503,1395657571,3231
1065,"Охохо, филолог-директор, директор-филолог! Радость С:",134262770,1395681147,3231
1066,Я определенно в восторге!!! В диком!!!),61731752,1395685290,3231
1067,*_*,51029723,1395746557,3231
1068,"Спасибо, друзья)) Будем работать)",1317792,1395753786,3231
1069,Это очень крутая новость!:) Поздравляю!,1116067,1395836714,3231
1070,Принимайте принимашки!!!,4223712,1395850846,3231
1071,Диана поздравляю!!!))),54438168,1396019286,3231
1072,Поздравляю!!:),9517827,1400262545,3231
1073,А количество мест увеличится?,20608368,1395310030,3222
1074,"[id20608368|Victor], нет, а какая связь? )",2202725,1395310461,3222
1075,"Закон позволит "" в целом по краю увеличить почти на 2 тыс. по сравнению с 2013 годом количество детей, отдохнувших в загородных оздоровительных учреждениях края."", логично было бы увеличить количество путевок в Клш.",20608368,1395311790,3222
1076,"[id20608368|Victor], увеличивается количество путёвок для отдыха детей в Красноярском крае. А мощность лагеря ""Орбита"" не поменяется :) Она как была 300 человек, так и осталась. Просто в оздоровительной кампании будет задействовано больше летних лагерей края или некоторые лагеря перейдут с трёх смен на четыре. 

Что касается Летней школы, то мы вполне осознанно сами придерживаемся числа в 200 школьников, а не потому, что в этом нас ограничивает Министерство образования. Нынешняя технология КЛШ рассчитана на такой масштаб.",2202725,1395329419,3222
1077,А как поступить если для КЛШ не нужны вступительные задания из-за победы в зимней олимпиаде? Что нужно для подтверждения?,58238020,1393251169,3206
1078,"Маша, тогда мы о тебе уже всё знаем и в начале мая пришлём официально приглашение с подробностями участия в КЛШ. Жди!",2202725,1393251749,3206
1079,Не позднее 1 марта включительно?,62444239,1393560951,3206
1080,"[id62444239|Полина], не позднее = включительно :)",2202725,1393569869,3206
1081,Отправил ^^,105601172,1393678255,3206
1082,Спасибо за наше счастливое детство,319989,1388504612,3167
1083,"Рустам, а где конкретно этот проект будет осуществляться7",1315118,1388507497,3167
1084,Еще один повод перебраться в Москву),145336582,1388510012,3167
1085,"С Новым годом!!!Очень жаль,что вы оставляете пост директора😒",184904095,1388511424,3167
1086,"[id1315118|Evgenia], в г. Пушкино, север Москвы",2202725,1388550218,3167
1087,"Рустам, удачи тебе на твоём новом пути!:)",7094449,1388587436,3167
1088,Добрый вечер:) А где именно в Универсе?,25025891,1386855486,3104
1089,"[id25025891|Елена], третий этаж, ориентир 3-10.",182268767,1386898410,3104
1090,Все на олимпиаду!:)),7094449,1386705844,3100
1091,А в какой аудитории?,106039680,1386755492,3100
1092,"[id106039680|Александр], на входе будет вся информация)",66718570,1386763095,3100
1093,спасибо,106039680,1386856951,3100
1094,"Боюсь, нынешние потенциальные зондера не в теме про четвертый корпус.
Но значит ли это?..",9001276,1383729720,3071
1095,"[id9001276|Vsevolod], частично ) Поскольку этот сезон будет проходить под знаком подготовки к юбилейному.",2202725,1383730141,3071
1096,"все не могу привыкнуть, что люди 1995 года рождения могут уже писать осмысленное что-то )",630490,1383743498,3071
1097,Молодые старпёры подтянулись )),2202725,1383751569,3071
1098,"Всё не могу привыкнуть, что люди младше меня - уже старпёры. :)",768587,1384011135,3071
1099,Еще фото тут http://vk.com/album34657918_179702839,34657918,1379180004,3019
1100,A видео на рен-тв когда будет?),7764392,1379215805,3019
1101,"[id7764392|Milita], я не в курсе, с ними договаривался МГ, но судя по тому, что на сайте ""семёрки"" последние новости за пятницу, то следующие будут в понедельник :) Ну, или в сегодняшних вечерних новостях ещё посмотри.",2202725,1379216600,3019
1102,Классно) глянем),7764392,1379217136,3019
1103,"блин, я так хотел приехать, но учеба дает о себе знать!",124482479,1379238626,3019
1104,"[id124482479|Леха], ага. Особенно ко мне относится)",216786501,1379254149,3019
1105,"http://www.trk7.ru/news/20871.html

ура",7764392,1379335161,3019
1106,"Из грустных новостей:
- Здания Вечернего клуба больше не существует.
- На следующий год две комнаты 4 корпуса (библиотека и штаб) будут соединены с холлом для организации массовых мероприятий в дождь.

Из хороших новостей:
- Общее состояние лагеря окрепло. Заменили все кровати, тэны.
- Вернули в рабочее состояние компьютерный корпус.
- В столовой работают повара из красноярского комбината питания.
- Местные беспокоят редко, есть охрана, видеонаблюдение.
- Планируется проведение освещения вдоль тропинки к Енисею.

Из перспективных новостей:
- На месте лагеря №7 (который сейчас полностью снесён) осенью всё-таки начнётся строительство первых корпусов совершенно нового лагеря, как об этом писали СМИ:
http://newslab.ru/news/504859

Даже если этот новый проект окажется для нас не особо пригодным, произойдёт обновление инфраструктуры (электричество, водоснабжение) и существующих лагерей, что несомненный плюс.

Таким образом, идея проведения юбилейного сезона в ""Таёжном"" может получить жизнь. Продолжаем изучение вопроса.",2202725,1377419186,2986
1107,Так. Ламзин! Почему сегодня опят суп был холодный?! ... :),1097762,1376560840,2935
1108,А по почте будут высылать?,32245685,1376563494,2935
1109,"Нужно попросить своих вожатых, чтоб прислали.",8134016,1376563880,2935
1110,"А,ну тогда пришлют.Они знают.",32245685,1376564002,2935
1111,"[id32245685|Denis], я помню, что обещала тебе прислать :)",71791556,1376565583,2935
1112,:D,32245685,1376566432,2935
1113,"А что до, простите, забытых вещей?..",90155931,1376572817,2935
1114,"[id90155931|Аня], потеряшки потерялись :) По крайней мере временно. Кроме одного сотового телефона, который никто не хочет забирать :)",2202725,1376573902,2935
1115,"Телефон оставили специально, чтобы вернуться в следующем году. Хитро ведь)",216786501,1376578141,2935
1116,"Владимир, как чей то носок)",62899918,1376751172,2935
1117,"Статистика интересная, особенно, когда все видят одно, а ты совершенно другое.))",13452623,1369801270,2764
1118,"Ох, какая я молодец. :3",71791556,1368355084,2737
1119,Это было сегодня? И без меня? :-(((((((,48825606,1368355364,2737
1120,"[id48825606|Галя], чти рассылку внимательнее! )",2202725,1368357621,2737
1121,"А можно узнать результаты,не дожидаясь прихода письма?",135687241,1368617088,2737
1122,"[id135687241|Мария], ответил в ЛС",2202725,1368625812,2737
1123,"[id2202725|Рустам], ага, спасибо))",135687241,1368659775,2737
1124,"А если письмо долго не приходит, можно узнать результаты каким-нибудь образом????",73646211,1368705013,2737
1125,И мне можно результат узнать?,88361860,1368705429,2737
1126,А  можно тоже результат в лс?,61191916,1368708050,2737
1127,налетели =),152022342,1368716073,2737
1128,"Ребят, лучше письмо ждите! В этом же весь изюм!:)",152984095,1369047429,2737
1129,"интервью отличное, Михаилу Георгиевичу нужно открывать свою радиостанцию с байками и охранниками!:)",11751940,1367840352,2727
1130,а где можно послушать?,1839570,1367850378,2727
1131,МГС и РФБ,591871,1367855677,2727
1132,"Ссылка под фото, под текстом плеер вшит.",9001276,1367860163,2727
1133,17! у нас было 17 школьников!,8134016,1366558829,2707
1134,"Из них 12 школьниц, да?",9001276,1366559465,2707
1135,"Нет:)
Школьниц было, кажется, 6.",8134016,1366560372,2707
1136,"16 школьников, там Смоляр был зарегистрирован просто;)",20608368,1366573297,2707
1137,Причем больше всех было на НТН,500180,1366895041,2707
1138,А во сколько начало самого собеседования?,22346420,1366374545,2691
1139,"[id22346420|Лиза], в 12",2202725,1366391772,2691
1140,А можно узнать все расписание собеседования? Меня больше всего интересует время окончания.,152984095,1366435075,2691
1141,"[id152984095|Даша], организованного окончания нет, каждый решает и сдаёт решения со своей скоростью )",2202725,1366460365,2691
1142,Это просто отлично!:),152984095,1366460966,2691
1143,Меня ещё не подключили к рассылке:(,124482479,1352640141,2546
1144,"Лёша, напиши Саше по этому поводу.",2202725,1352646922,2546
1145,"[id2202725|Рустам], я писал,но пока ничего не происходит!",124482479,1352646988,2546
1146,Понятно. Спрошу у него.,2202725,1352647028,2546
1147,У меня такая же проблема.,146126437,1352979841,2546
1148,I WAS THERE!,20255002,1349069858,2499
1149,"Народ, Вы Молодцы!!! Так держать!!!  Супер-меропиятие!",2468677,1349076420,2499
1150,А мы учавствуем) ае!,7764392,1348566288,2476
1151,"[id7764392|Milita], удачного учавтствия !",26397324,1348566420,2476
1152,Спасибо),7764392,1348566440,2476
1153,"Ну блин, почему команда одного пола? :с фиг я где соберу себе команду теперь",29173914,1348576644,2476
1154,Потому что парни и бабы с разной скоростью бегают. Было бы не честно.,7764392,1348579081,2476
1155,"[id7764392|Milita], везет!а мне и возраст и местоположение не позволяет!:(",124482479,1348639858,2476
1156,А если нет возможности приехать?,44977367,1345273939,2414
1157,Тогда мы попросим кого-то из твоих вожатых передать тебе диск или отправить его по почте.,2202725,1345274567,2414
1158,"Рустам, меня до 1 сентября не будет в городе. Не хотелось бы остаться без диска. Можно его как то получить в начале учебного года?",152984095,1344858328,2386
1159,"[id152984095|Дарья], обратись к вожатым. Обычно мы всегда рассылаем диски иногородним школьникам. И отдаем тем, кто не пришел на раздачу",7947938,1344859426,2386
1160,"А что, если и вожатые не местные?)",2537639,1344878820,2386
1161,"[id2537639|Даша], у вас не все не местные :)",2202725,1344880832,2386
1162,"Получается, Наташе отправлять нам всем?",2537639,1344882173,2386
1163,очень хочется на диске увидеть презентацию с вечернего клуба «клш прошлого тысячелетия» :),32936309,1344902750,2386
1164,"[id32936309|Ульяна], безусловно, она там будет!",2202725,1344904846,2386
1165,Жаль что я с вами не смог быть в этот дождливый день(((,124482479,1344857885,2382
1166,ага)) жаль,87411434,1345033011,2382
1167,То есть можно полагать что они придут завтра? Оо,87910960,1336977830,1952
1168,"[id87910960|Миха], можно. А можно не полагать, это ж Россия, детка.",31801799,1336981291,1952
1169,Мир замер в ожидании еще в конце недели!Особенно замерли летнешкольницы из славного града Назарово:),146126437,1336984970,1952
1170,"надеюсь, что моё не оказалось в 5% неотправленных.",169608711,1336995982,1952
1171,Почта России- и пусть весь мир подождет. Но на следующий недели должны доползти.,20842291,1336997727,1952
1172,"надеюсь, вы доплатили почте России, чтобы письма пришли не в сентябре",152984095,1336998887,1952
1173,"да нормально все приходит,успокойтесь.",4761981,1337004147,1952
1174,"письма,во всяком случае)",4761981,1337004553,1952
1175,ЩИТО? Почта РФ везет письмо в Москву неделю. Так что не надо тут,9001276,1337007369,1952
1176,"[id152984095|Дарья], ахаха:)",124482479,1337061974,1952
1177,Почта России. Ещё не всё потеряно!                           Почта России. Это мы придумали изюм и курагу!,124482479,1337063181,1952
1178,"Сева, не гони, почта в Москву две недели идёт)",7094449,1337085655,1952
1179,"Ну оке, 10 дней.",9001276,1337089134,1952
1180,"Мне не пришло, до сих пор. Что делать?",7764392,1337492851,1952
1181,"до меня, получается, за 6 дней дошло. а шло через Москву",4761981,1337506740,1952
1182,"А я живу в пару шагов от Универса, и ничего;(",7764392,1337508803,1952
1183,Может ты попала в эти самые 5% ?,79189064,1337509270,1952
1184,"[id79189064|Наташа], какие 5?",7764392,1337509666,1952
1185,"Ну если 95% писем отправлено, то, видимо, 5% где-то задержалось :) не волнуйся!",79189064,1337509711,1952
1186,"[id79189064|Наташа], аа, поняла. Возможно. что тогда прикажете делать?",7764392,1337509711,1952
1187,Не волноваться :)) Ну или у Рустама спросить ) Ты на точное?,79189064,1337509741,1952
1188,Да),7764392,1337528595,1952
1189,"и я :) узнала, почему письмо не пришло?",79189064,1337679192,1952
1190,Нет;(,7764392,1337683816,1952
1191,в чем проблема?:),79189064,1337683841,1952
1192,"Спасибо)! Сделала, конечно:)
Самое же главное, чему научила КЛШ, - вера в свои силы, без которой никуда)",50411526,1336045370,1923
1193,Класс! Всех поздравляю! =),7094449,1336073805,1923
1194,А еще Катя Гурская призер по химии)),13325297,1336114385,1923
1195,вы катю гурскую забыли(,54438168,1336114945,1923
1196,"Вы про III этап говорите? Или про край?
Я смотрел результаты Всеросса на сайте нашего Министерства образования, вот они:
http://krao.ru/files/fck/File/holostova_oi/Olimpiadi/VserosOlimp.doc
Если ошибка, я напишу им :)",2202725,1336115040,1923
1197,я просто в сунце как ксюша ташкинова учусь),12644963,1336115909,1923
1198,"Ааа! Класс :) Поздравляю, Катя!",2202725,1336124297,1923
1199,"Поправил на сайте и в новостях группы, здесь уже не получается :)",2202725,1336124423,1923
1200,"[id2202725|Рустам], 3 этап - это и есть край:). Россия - четвёртый)",50411526,1336127632,1923
1201,"Да, Ира, спасибо! Обпечатался :)",2202725,1336132910,1923
1202,"[id2202725|Рустам], да нет проблем:). Школьный этап можно вообще не считать ;-)",50411526,1336132950,1923
1203,...,13406612,1336216380,1923
1204,1 0 0 1 = 9 красивое число=),4223712,1335266490,1898
1205,"0 1 1 0 = 6
не будем проводить ассоциаций :)",2202725,1335270525,1898
1206,1001!=4.0278964733717086731724613635693*10^2570,29525121,1335592024,1898
1207,"[id29525121|Слава], теперь посчитай, сколько планет Земля понадобится для расселения летнешкольников :)",2202725,1335615128,1898
1208,Как минимум одна =),29525121,1335655608,1898
1209,"Если принять, что школьнику хватает 0.25м^2, и летнешкольники занимают всю земную площадь, то около 2*10^2549.",59644322,1335704892,1898
1210,"блин. Я себя нашел(
",33755848,1335627009,1884
1211,и? это плохо?;):D,47898602,1337414095,1884
1212,Августа становится всё меньше =),29525121,1333642196,1838
1213,"Мне кажется, все было отлично =) Очень классные подарки в этом году, необычные!)",79189064,1324297105,1729
1214,"Ласты склеились, трубка забилась, а дырочку сгрыз вместе с бубликом. Я безнадёжен?",29525121,1320139612,1659
